Citation	wID	1830	1837	1840	1841	1879	1920
Helaman 4:11	11.01	⌴	⌴
Helaman 4:11	12	which	which
Helaman 4:11	12.01	⌴	⌴
Helaman 4:11	13	was	was
Helaman 4:11	13.01	⌴	⌴
Helaman 4:11	14	among	among
Helaman 4:11	14.01	⌴	⌴
Helaman 4:11	15	them	them
Helaman 4:11	15.01	,	,
Helaman 4:11	15.02	⌴	⌴
Helaman 4:11	16	would	would
Helaman 4:11	16.01	⌴	⌴
Helaman 4:11	17	not	not
Helaman 4:11	17.01	⌴	⌴
Helaman 4:11	18	have	have
Helaman 4:11	18.01	⌴	⌴
Helaman 4:11	19	happened	happened
Helaman 4:11	19.01	,	,
Helaman 4:11	19.02	⌴	⌴
Helaman 4:11	20	had	had
Helaman 4:11	20.01	⌴	⌴
Helaman 4:11	21	it	it
Helaman 4:11	21.01	⌴	⌴
Helaman 4:11	22	not	not
Helaman 4:11	22.01	⌴	⌴
Helaman 4:11	23	been	been
Helaman 4:11	23.01	⌴	⌴
Helaman 4:11	24	for	for
Helaman 4:11	24.01	⌴	⌴
Helaman 4:11	25	their	their
Helaman 4:11	25.01	⌴	⌴
Helaman 4:11	26	wickedness	wickedness
Helaman 4:11	26.01	⌴	⌴
Helaman 4:11	27	and	and
Helaman 4:11	27.01	⌴	⌴
Helaman 4:11	28	their	their
Helaman 4:11	28.01	⌴	⌴
Helaman 4:11	29	abomination	abomination
Helaman 4:11	29.01	⌴	⌴
Helaman 4:11	30	which	which
Helaman 4:11	30.01	⌴	⌴
Helaman 4:11	31	was	was
Helaman 4:11	31.01	⌴	⌴
Helaman 4:11	32	among	among
Helaman 4:11	32.01	⌴	⌴
Helaman 4:11	33	them	them
Helaman 4:11	33.01	;	;
Helaman 4:11	33.02	⌴	⌴
Helaman 4:11	34	yea	yea
Helaman 4:11	34.01	,	,
Helaman 4:11	34.02	⌴	⌴
Helaman 4:11	35	and	and
Helaman 4:11	35.01	⌴	⌴
Helaman 4:11	36	it	it
Helaman 4:11	36.01	⌴	⌴
Helaman 4:11	37	was	was
Helaman 4:11	37.01	⌴	⌴
Helaman 4:11	38	among	among
Helaman 4:11	38.01	⌴	⌴
Helaman 4:11	39	those	those
Helaman 4:11	39.01	⌴	⌴
Helaman 4:11	40	also	also
Helaman 4:11	40.01	⌴	⌴
Helaman 4:11	41	which	who
Helaman 4:11	41.01	⌴	⌴
Helaman 4:11	42	professed	professed
Helaman 4:11	42.01	⌴	⌴
Helaman 4:11	43	to	to
Helaman 4:11	43.01	⌴	⌴
Helaman 4:11	44	belong	belong
Helaman 4:11	44.01	⌴	⌴
Helaman 4:11	45	to	to
Helaman 4:11	45.01	⌴	⌴
Helaman 4:11	46	the	the
Helaman 4:11	46.01	⌴	⌴
Helaman 4:11	47	church	church
Helaman 4:11	47.01	⌴	⌴
Helaman 4:11	48	of	of
Helaman 4:11	48.01	⌴	⌴
Helaman 4:11	49	God	God
Helaman 4:11	49.01	;	;
Helaman 4:12	1	and	and
Helaman 4:12	1.01	⌴	⌴
Helaman 4:12	2	it	it
Helaman 4:12	2.01	⌴	⌴
Helaman 4:12	3	was	was
Helaman 4:12	3.01	⌴	⌴
Helaman 4:12	4	because	because
Helaman 4:12	4.01	⌴	⌴
Helaman 4:12	5	of	of
Helaman 4:12	5.01	⌴	⌴
Helaman 4:12	6	the	the
Helaman 4:12	6.01	⌴	⌴
Helaman 4:12	7	pride	pride
Helaman 4:12	7.01	⌴	⌴
Helaman 4:12	8	of	of
Helaman 4:12	8.01	⌴	⌴
Helaman 4:12	9	their	their
Helaman 4:12	9.01	⌴	⌴
Helaman 4:12	10	hearts	hearts
Helaman 4:12	10.01	,	,
Helaman 4:12	10.02	⌴	⌴
Helaman 4:12	11	because	because
Helaman 4:12	11.01	⌴	⌴
Helaman 4:12	12	of	of
Helaman 4:12	12.01	⌴	⌴
Helaman 4:12	13	their	their
Helaman 4:12	13.01	⌴	⌴
Helaman 4:12	14	exceeding	exceeding
Helaman 4:12	14.01	⌴	⌴
Helaman 4:12	15	riches	riches
Helaman 4:12	15.01	,	,
Helaman 4:12	15.02	⌴	⌴
Helaman 4:12	16	yea	yea
Helaman 4:12	16.01	,	,
Helaman 4:12	16.02	⌴	⌴
Helaman 4:12	17	it	it
Helaman 4:12	17.01	⌴	⌴
Helaman 4:12	18	was	was
Helaman 4:12	18.01	⌴	⌴
Helaman 4:12	19	because	because
Helaman 4:12	19.01	⌴	⌴
Helaman 4:12	20	of	of
Helaman 4:12	20.01	⌴	⌴
Helaman 4:12	21	their	their
Helaman 4:12	21.01	⌴	⌴
Helaman 4:12	22	oppression	oppression
Helaman 4:12	22.01	⌴	⌴
Helaman 4:12	23	to	to
Helaman 4:12	23.01	⌴	⌴
Helaman 4:12	24	the	the
Helaman 4:12	24.01	⌴	⌴
Helaman 4:12	25	poor	poor
Helaman 4:12	25.01	,	,
Helaman 4:12	25.02	⌴	⌴
Helaman 4:12	26	withholding	withholding
Helaman 4:12	26.01	⌴	⌴
Helaman 4:12	27	their	their
Helaman 4:12	27.01	⌴	⌴
Helaman 4:12	28	food	food
Helaman 4:12	28.01	⌴	⌴
Helaman 4:12	29	from	from
Helaman 4:12	29.01	⌴	⌴
Helaman 4:12	30	the	the
Helaman 4:12	30.01	⌴	⌴
Helaman 4:12	31	hungry	hungry
Helaman 4:12	31.01	,	,
Helaman 4:12	31.02	⌴	⌴
Helaman 4:12	32	withholding	withholding
Helaman 4:12	32.01	⌴	⌴
Helaman 4:12	33	their	their
Helaman 4:12	33.01	⌴	⌴
Helaman 4:12	34	clothing	clothing
Helaman 4:12	34.01	⌴	⌴
Helaman 4:12	35	from	from
Helaman 4:12	35.01	⌴	⌴
Helaman 4:12	36	the	the
Helaman 4:12	36.01	⌴	⌴
Helaman 4:12	37	naked	naked
Helaman 4:12	37.01	,	,
Helaman 4:12	37.02	⌴	⌴
Helaman 4:12	38	and	and
Helaman 4:12	38.01	⌴	⌴
Helaman 4:12	39	smiting	smiting
Helaman 4:12	39.01	⌴	⌴
Helaman 4:12	40	their	their
Helaman 4:12	40.01	⌴	⌴
Helaman 4:12	41	humble	humble
Helaman 4:12	41.01	⌴	⌴
Helaman 4:12	42	brethren	brethren
Helaman 4:12	42.01	⌴	⌴
Helaman 4:12	43	upon	upon
Helaman 4:12	43.01	⌴	⌴
Helaman 4:12	44	the	the
Helaman 4:12	44.01	⌴	⌴
Helaman 4:12	45	cheek	cheek
Helaman 4:12	45.01	,	,
Helaman 4:12	45.02	⌴	⌴
Helaman 4:12	46	making	making
Helaman 4:12	46.01	⌴	⌴
Helaman 4:12	47	a	a
Helaman 4:12	47.01	⌴	⌴
Helaman 4:12	48	mock	mock
Helaman 4:12	48.01	⌴	⌴
Helaman 4:12	49	of	of
Helaman 4:12	49.01	⌴	⌴
Helaman 4:12	50	that	that
Helaman 4:12	50.01	⌴	⌴
Helaman 4:12	51	which	which
Helaman 4:12	51.01	⌴	⌴
Helaman 4:12	52	was	was
Helaman 4:12	52.01	⌴	⌴
Helaman 4:12	53	sacred	sacred
Helaman 4:12	53.01	,	,
Helaman 4:12	53.02	⌴	⌴
Helaman 4:12	54	denying	denying
Helaman 4:12	54.01	⌴	⌴
Helaman 4:12	55	the	the
Helaman 4:12	55.01	⌴	⌴
Helaman 4:12	56	spirit	spirit
Helaman 4:12	56.01	⌴	⌴
Helaman 4:12	57	of	of
Helaman 4:12	57.01	⌴	⌴
Helaman 4:12	58	prophecy	prophecy
Helaman 4:12	58.01	⌴	⌴
Helaman 4:12	59	and	and
Helaman 4:12	59.01	⌴	⌴
Helaman 4:12	60	of	of
Helaman 4:12	60.01	⌴	⌴
Helaman 4:12	61	revelation	revelation
Helaman 4:12	61.01	,	,
Helaman 4:12	61.02	⌴	⌴
Helaman 4:12	62	murdering	murdering
Helaman 4:12	62.01	,	,
Helaman 4:12	62.02	⌴	⌴
Helaman 4:12	63	plundering	plundering
Helaman 4:12	63.01	,	,
Helaman 4:12	63.02	⌴	⌴
Helaman 4:12	64	lying	lying
Helaman 4:12	64.01	,	,
Helaman 4:12	64.02	⌴	⌴
Helaman 4:12	65	steeling	stealing
Helaman 4:12	65.01	,	,
Helaman 4:12	65.02	⌴	⌴
Helaman 4:12	66	committing	committing
Helaman 4:12	66.01	⌴	⌴
Helaman 4:12	67	adultery	adultery
Helaman 4:12	67.01	,	,
Helaman 4:12	67.02	⌴	⌴
Helaman 4:12	68	raising	rising
Helaman 4:12	68.01	⌴	⌴
Helaman 4:12	69	up	up
Helaman 4:12	69.01	⌴	⌴
Helaman 4:12	70	in	in
Helaman 4:12	70.01	⌴	⌴
Helaman 4:12	71	great	great
Helaman 4:12	71.01	⌴	⌴
Helaman 4:12	72	contentions	contentions
Helaman 4:12	72.01	,	,
Helaman 4:12	72.02	⌴	⌴
Helaman 4:12	73	and	and
Helaman 4:12	73.01	⌴	⌴
Helaman 4:12	74	deserting	deserting
Helaman 4:12	74.01	⌴	⌴
Helaman 4:12	75	away	away
Helaman 4:12	75.01	⌴	⌴
Helaman 4:12	76	into	into
Helaman 4:12	76.01	⌴	⌴
Helaman 4:12	77	the	the
Helaman 4:12	77.01	⌴	⌴
Helaman 4:12	78	land	land
Helaman 4:12	78.01	⌴	⌴
Helaman 4:12	79	of	of
Helaman 4:12	79.01	⌴	⌴
Helaman 4:12	80	Nephi	Nephi
Helaman 4:12	80.01	,	,
Helaman 4:12	80.02	⌴	⌴
Helaman 4:12	81	among	among
Helaman 4:12	81.01	⌴	⌴
Helaman 4:12	82	the	the
Helaman 4:12	82.01	⌴	⌴
Helaman 4:12	83	Lamanites	Lamanites
Helaman 4:12	83.01	;	;
Helaman 4:13	1	and	and
Helaman 4:13	1.01	⌴	⌴
Helaman 4:13	2	because	because
Helaman 4:13	2.01	⌴	⌴
Helaman 4:13	3	of	of
Helaman 4:13	3.01	⌴	⌴
Helaman 4:13	4	this	this
Helaman 4:13	4.01	⌴	⌴
Helaman 4:13	5	their	their
Helaman 4:13	5.01	⌴	⌴
Helaman 4:13	6	great	great
Helaman 4:13	6.01	⌴	⌴
Helaman 4:13	7	wickedness	wickedness
Helaman 4:13	7.01	,	,
Helaman 4:13	7.02	⌴	⌴
Helaman 4:13	8	and	and
Helaman 4:13	8.01	⌴	⌴
Helaman 4:13	9	their	their
Helaman 4:13	9.01	⌴	⌴
Helaman 4:13	10	boastings	boastings
Helaman 4:13	10.01	⌴	⌴
Helaman 4:13	11	in	in
Helaman 4:13	11.01	⌴	⌴
Helaman 4:13	12	their	their
Helaman 4:13	12.01	⌴	⌴
Helaman 4:13	13	own	own
Helaman 4:13	13.01	⌴	⌴
Helaman 4:13	14	strength	strength
Helaman 4:13	14.01	,	,
Helaman 4:13	14.02	⌴	⌴
Helaman 4:13	15	they	they
Helaman 4:13	15.01	⌴	⌴
Helaman 4:13	16	were	were
Helaman 4:13	16.01	⌴	⌴
Helaman 4:13	17	left	left
Helaman 4:13	17.01	⌴	⌴
Helaman 4:13	18	in	in
Helaman 4:13	18.01	⌴	⌴
Helaman 4:13	19	their	their
Helaman 4:13	19.01	⌴	⌴
Helaman 4:13	20	own	own
Helaman 4:13	20.01	⌴	⌴
Helaman 4:13	21	strength	strength
Helaman 4:13	21.01	;	;
Helaman 4:13	21.02	⌴	⌴
Helaman 4:13	22	therefore	therefore
Helaman 4:13	22.01	⌴	⌴
Helaman 4:13	23	they	they
Helaman 4:13	23.01	⌴	⌴
Helaman 4:13	24	did	did
Helaman 4:13	24.01	⌴	⌴
Helaman 4:13	25	not	not
Helaman 4:13	25.01	⌴	⌴
Helaman 4:13	26	prosper	prosper
Helaman 4:13	26.01	,	,
Helaman 4:13	26.02	⌴	⌴
Helaman 4:13	27	but	but
Helaman 4:13	27.01	⌴	⌴
Helaman 4:13	28	were	were
Helaman 4:13	28.01	⌴	⌴
Helaman 4:13	29	afflicted	afflicted
Helaman 4:13	29.01	,	∅
Helaman 4:13	29.02	⌴	⌴
Helaman 4:13	30	and	and
Helaman 4:13	30.01	⌴	⌴
Helaman 4:13	31	smitten	smitten
Helaman 4:13	31.01	,	,
Helaman 4:13	31.02	⌴	⌴
Helaman 4:13	32	and	and
Helaman 4:13	32.01	⌴	⌴
Helaman 4:13	33	driven	driven
Helaman 4:13	33.01	⌴	⌴
Helaman 4:13	34	before	before
Helaman 4:13	34.01	⌴	⌴
Helaman 4:13	35	the	the
Helaman 4:13	35.01	⌴	⌴
Helaman 4:13	36	Lamanites	Lamanites
Helaman 4:13	36.01	,	,
Helaman 4:13	36.02	⌴	⌴
Helaman 4:13	37	until	until
Helaman 4:13	37.01	⌴	⌴
Helaman 4:13	38	they	they
Helaman 4:13	38.01	⌴	⌴
Helaman 4:13	39	had	had
Helaman 4:13	39.01	⌴	⌴
Helaman 4:13	40	lost	lost
Helaman 4:13	40.01	⌴	⌴
Helaman 4:13	41	possession	possession
Helaman 4:13	41.01	⌴	⌴
Helaman 4:13	42	of	of
Helaman 4:13	42.01	⌴	⌴
Helaman 4:13	43	almost	almost
Helaman 4:13	43.01	⌴	⌴
Helaman 4:13	44	all	all
Helaman 4:13	44.01	⌴	⌴
Helaman 4:13	45	their	their
Helaman 4:13	45.01	⌴	⌴
Helaman 4:13	46	lands	lands
Helaman 4:13	46.01	.	.
Helaman 4:14	1	But	But
Helaman 4:14	1.01	⌴	⌴
Helaman 4:14	2	behold	behold
Helaman 4:14	2.01	,	,
Helaman 4:14	2.02	⌴	⌴
Helaman 4:14	3	Moronihah	Moronihah
Helaman 4:14	3.01	⌴	⌴
Helaman 4:14	4	did	did
Helaman 4:14	4.01	⌴	⌴
Helaman 4:14	5	preach	preach
Helaman 4:14	5.01	⌴	⌴
Helaman 4:14	6	many	many
Helaman 4:14	6.01	⌴	⌴
Helaman 4:14	7	things	things
Helaman 4:14	7.01	⌴	⌴
Helaman 4:14	8	unto	unto
Helaman 4:14	8.01	⌴	⌴
Helaman 4:14	9	the	the
Helaman 4:14	9.01	⌴	⌴
Helaman 4:14	10	people	people
Helaman 4:14	10.01	,	,
Helaman 4:14	10.02	⌴	⌴
Helaman 4:14	11	because	because
Helaman 4:14	11.01	⌴	⌴
Helaman 4:14	12	of	of
Helaman 4:14	12.01	⌴	⌴
Helaman 4:14	13	their	their
Helaman 4:14	13.01	⌴	⌴
Helaman 4:14	14	iniquity	iniquity
Helaman 4:14	14.01	,	,
Helaman 4:14	14.02	⌴	⌴
Helaman 4:14	15	and	and
Helaman 4:14	15.01	⌴	⌴
Helaman 4:14	16	also	also
Helaman 4:14	16.01	⌴	⌴
Helaman 4:14	17	Nephi	Nephi
Helaman 4:14	17.01	⌴	⌴
Helaman 4:14	18	and	and
Helaman 4:14	18.01	⌴	⌴
Helaman 4:14	19	Lehi	Lehi
Helaman 4:14	19.01	,	,
Helaman 4:14	19.02	⌴	⌴
Helaman 4:14	20	which	who
Helaman 4:14	20.01	⌴	⌴
Helaman 4:14	21	were	were
Helaman 4:14	21.01	⌴	⌴
Helaman 4:14	22	the	the
Helaman 4:14	22.01	⌴	⌴
Helaman 4:14	23	sons	sons
Helaman 4:14	23.01	⌴	⌴
Helaman 4:14	24	of	of
Helaman 4:14	24.01	⌴	⌴
Helaman 4:14	25	Helaman	Helaman
Helaman 4:14	25.01	,	,
Helaman 4:14	25.02	⌴	⌴
Helaman 4:14	26	did	did
Helaman 4:14	26.01	⌴	⌴
Helaman 4:14	27	preach	preach
Helaman 4:14	27.01	⌴	⌴
Helaman 4:14	28	many	many
Helaman 4:14	28.01	⌴	⌴
Helaman 4:14	29	things	things
Helaman 4:14	29.01	⌴	⌴
Helaman 4:14	30	unto	unto
Helaman 4:14	30.01	⌴	⌴
Helaman 4:14	31	the	the
Helaman 4:14	31.01	⌴	⌴
Helaman 4:14	32	people	people
Helaman 4:14	32.01	;	;
Helaman 4:14	32.02	⌴	⌴
Helaman 4:14	33	yea	yea
Helaman 4:14	33.01	,	,
Helaman 4:14	33.02	⌴	⌴
Helaman 4:14	34	and	and
Helaman 4:14	34.01	⌴	⌴
Helaman 4:14	35	did	did
Helaman 4:14	35.01	⌴	⌴
Helaman 4:14	36	prophesy	prophesy
Helaman 4:14	36.01	⌴	⌴
Helaman 4:14	37	many	many
Helaman 4:14	37.01	⌴	⌴
Helaman 4:14	38	things	things
Helaman 4:14	38.01	⌴	⌴
Helaman 4:14	39	unto	unto
Helaman 4:14	39.01	⌴	⌴
Helaman 4:14	40	them	them
Helaman 4:14	40.01	⌴	⌴
Helaman 4:14	41	concerning	concerning
Helaman 4:14	41.01	⌴	⌴
Helaman 4:14	42	their	their
Helaman 4:14	42.01	⌴	⌴
Helaman 4:14	43	iniquities	iniquities
Helaman 4:14	43.01	,	,
Helaman 4:14	43.02	⌴	⌴
Helaman 4:14	44	and	and
Helaman 4:14	44.01	⌴	⌴
Helaman 4:14	45	what	what
Helaman 4:14	45.01	⌴	⌴
Helaman 4:14	46	should	should
Helaman 4:14	46.01	⌴	⌴
Helaman 4:14	47	come	come
Helaman 4:14	47.01	⌴	⌴
Helaman 4:14	48	unto	unto
Helaman 4:14	48.01	⌴	⌴
Helaman 4:14	49	them	them
Helaman 4:14	49.01	⌴	⌴
Helaman 4:14	50	if	if
Helaman 4:14	50.01	⌴	⌴
Helaman 4:14	51	they	they
Helaman 4:14	51.01	⌴	⌴
Helaman 4:14	52	did	did
Helaman 4:14	52.01	⌴	⌴
Helaman 4:14	53	not	not
Helaman 4:14	53.01	⌴	⌴
Helaman 4:14	54	repent	repent
Helaman 4:14	54.01	⌴	⌴
Helaman 4:14	55	of	of
Helaman 4:14	55.01	⌴	⌴
Helaman 4:14	56	their	their
Helaman 4:14	56.01	⌴	⌴
Helaman 4:14	57	sins	sins
Helaman 4:14	57.01	.	.
Helaman 4:15	1	And	And
Helaman 4:15	1.01	⌴	⌴
Helaman 4:15	2	it	it
Helaman 4:15	2.01	⌴	⌴
Helaman 4:15	3	came	came
Helaman 4:15	3.01	⌴	⌴
Helaman 4:15	4	to	to
Helaman 4:15	4.01	⌴	⌴
Helaman 4:15	5	pass	pass
Helaman 4:15	5.01	⌴	⌴
Helaman 4:15	6	that	that
Helaman 4:15	6.01	⌴	⌴
Helaman 4:15	7	they	they
Helaman 4:15	7.01	⌴	⌴
Helaman 4:15	8	did	did
Helaman 4:15	8.01	⌴	⌴
Helaman 4:15	9	repent	repent
Helaman 4:15	9.01	,	,
Helaman 4:15	9.02	⌴	⌴
Helaman 4:15	10	and	and
Helaman 4:15	10.01	⌴	⌴
Helaman 4:15	11	inasmuch	inasmuch
Helaman 4:15	11.01	⌴	⌴
Helaman 4:15	12	as	as
Helaman 4:15	12.01	⌴	⌴
Helaman 4:15	13	they	they
Helaman 4:15	13.01	⌴	⌴
Helaman 4:15	14	did	did
Helaman 4:15	14.01	⌴	⌴
Helaman 4:15	15	repent	repent
Helaman 4:15	15.01	,	,
Helaman 4:15	15.02	⌴	⌴
Helaman 4:15	16	they	they
Helaman 4:15	16.01	⌴	⌴
Helaman 4:15	17	did	did
Helaman 4:15	17.01	⌴	⌴
Helaman 4:15	18	begin	begin
Helaman 4:15	18.01	⌴	⌴
Helaman 4:15	19	to	to
Helaman 4:15	19.01	⌴	⌴
Helaman 4:15	20	prosper	prosper
Helaman 4:15	20.01	;	;
Helaman 4:16	1	for	for
Helaman 4:16	1.01	⌴	⌴
Helaman 4:16	2	when	when
Helaman 4:16	2.01	⌴	⌴
Helaman 4:16	3	Moronihah	Moronihah
Helaman 4:16	3.01	⌴	⌴
Helaman 4:16	4	saw	saw
Helaman 4:16	4.01	⌴	⌴
Helaman 4:16	5	that	that
Helaman 4:16	5.01	⌴	⌴
Helaman 4:16	6	they	they
Helaman 4:16	6.01	⌴	⌴
Helaman 4:16	7	did	did
Helaman 4:16	7.01	⌴	⌴
Helaman 4:16	8	repent	repent
Helaman 4:16	8.01	,	,
Helaman 4:16	8.02	⌴	⌴
Helaman 4:16	9	he	he
Helaman 4:16	9.01	⌴	⌴
Helaman 4:16	10	did	did
Helaman 4:16	10.01	⌴	⌴
Helaman 4:16	11	venture	venture
Helaman 4:16	11.01	⌴	⌴
Helaman 4:16	12	to	to
Helaman 4:16	12.01	⌴	⌴
Helaman 4:16	13	lead	lead
Helaman 4:16	13.01	⌴	⌴
Helaman 4:16	14	them	them
Helaman 4:16	14.01	⌴	⌴
Helaman 4:16	15	forth	forth
Helaman 4:16	15.01	⌴	⌴
Helaman 4:16	16	from	from
Helaman 4:16	16.01	⌴	⌴
Helaman 4:16	17	place	place
Helaman 4:16	17.01	⌴	⌴
Helaman 4:16	18	to	to
Helaman 4:16	18.01	⌴	⌴
Helaman 4:16	19	place	place
Helaman 4:16	19.01	,	,
Helaman 4:16	19.02	⌴	⌴
Helaman 4:16	20	and	and
Helaman 4:16	20.01	⌴	⌴
Helaman 4:16	21	from	from
Helaman 4:16	21.01	⌴	⌴
Helaman 4:16	22	city	city
Helaman 4:16	22.01	⌴	⌴
Helaman 4:16	23	to	to
Helaman 4:16	23.01	⌴	⌴
Helaman 4:16	24	city	city
Helaman 4:16	24.01	,	,
Helaman 4:16	24.02	⌴	⌴
Helaman 4:16	25	even	even
Helaman 4:16	25.01	⌴	⌴
Helaman 4:16	26	until	until
Helaman 4:16	26.01	⌴	⌴
Helaman 4:16	27	they	they
Helaman 4:16	27.01	⌴	⌴
Helaman 4:16	28	had	had
Helaman 4:16	28.01	⌴	⌴
Helaman 4:16	29	retained	retained
Helaman 4:16	29.01	⌴	⌴
Helaman 4:16	30	the	the
Helaman 4:16	30.01	⌴	⌴
Helaman 4:16	31	one	one
Helaman 4:16	31.01	⌴	⌴
Helaman 4:16	32	half	half
Helaman 4:16	32.01	⌴	⌴
Helaman 4:16	33	of	of
Helaman 4:16	33.01	⌴	⌴
Helaman 4:16	34	their	their
Helaman 4:16	34.01	⌴	⌴
Helaman 4:16	35	property	property
Helaman 4:16	35.01	,	,
Helaman 4:16	35.02	⌴	⌴
Helaman 4:16	36	and	and
Helaman 4:16	36.01	⌴	⌴
Helaman 4:16	37	the	the
Helaman 4:16	37.01	⌴	⌴
Helaman 4:16	38	one	one
Helaman 4:16	38.01	⌴	⌴
Helaman 4:16	39	half	half
Helaman 4:16	39.01	⌴	⌴
Helaman 4:16	40	of	of
Helaman 4:16	40.01	⌴	⌴
Helaman 4:16	41	all	all
Helaman 4:16	41.01	⌴	⌴
Helaman 4:16	42	their	their
Helaman 4:16	42.01	⌴	⌴
Helaman 4:16	43	lands	lands
Helaman 4:16	43.01	.	.
Helaman 4:17	1	And	And
Helaman 4:17	1.01	⌴	⌴
Helaman 4:17	2	thus	thus
Helaman 4:17	2.01	⌴	⌴
Helaman 4:17	3	ended	ended
Helaman 4:17	3.01	⌴	⌴
Helaman 4:17	4	the	the
Helaman 4:17	4.01	⌴	⌴
Helaman 4:17	5	sixty	sixty
Helaman 4:17	5.01	⌴	⌴
Helaman 4:17	6	and	and
Helaman 4:17	6.01	⌴	⌴
Helaman 4:17	7	first	first
Helaman 4:17	7.01	⌴	⌴
Helaman 4:17	8	year	year
Helaman 4:17	8.01	⌴	⌴
Helaman 4:17	9	of	of
Helaman 4:17	9.01	⌴	⌴
Helaman 4:17	10	the	the
Helaman 4:17	10.01	⌴	⌴
Helaman 4:17	11	reign	reign
Helaman 4:17	11.01	⌴	⌴
Helaman 4:17	12	of	of
Helaman 4:17	12.01	⌴	⌴
Helaman 4:17	13	the	the
Helaman 4:17	13.01	⌴	⌴
Helaman 4:17	14	Judges	judges
Helaman 4:17	14.01	.	.
Helaman 4:18	1	And	And
Helaman 4:18	1.01	⌴	⌴
Helaman 4:18	2	it	it
Helaman 4:18	2.01	⌴	⌴
Helaman 4:18	3	came	came
Helaman 4:18	3.01	⌴	⌴
Helaman 4:18	4	to	to
Helaman 4:18	4.01	⌴	⌴
Helaman 4:18	5	pass	pass
Helaman 4:18	5.01	⌴	⌴
Helaman 4:18	6	in	in
Helaman 4:18	6.01	⌴	⌴
Helaman 4:18	7	the	the
Helaman 4:18	7.01	⌴	⌴
Helaman 4:18	8	sixty	sixty
Helaman 4:18	8.01	⌴	⌴
Helaman 4:18	9	and	and
Helaman 4:18	9.01	⌴	⌴
Helaman 4:18	10	second	second
Helaman 4:18	10.01	⌴	⌴
Helaman 4:18	11	year	year
Helaman 4:18	11.01	⌴	⌴
Helaman 4:18	12	of	of
Helaman 4:18	12.01	⌴	⌴
Helaman 4:18	13	the	the
Helaman 4:18	13.01	⌴	⌴
Helaman 4:18	14	reign	reign
Helaman 4:18	14.01	⌴	⌴
Helaman 4:18	15	of	of
Helaman 4:18	15.01	⌴	⌴
Helaman 4:18	16	the	the
Helaman 4:18	16.01	⌴	⌴
Helaman 4:18	17	Judges	judges
Helaman 4:18	17.01	,	,
Helaman 4:18	17.02	⌴	⌴
Helaman 4:18	18	that	that
Helaman 4:18	18.01	⌴	⌴
Helaman 4:18	19	Moronihah	Moronihah
Helaman 4:18	19.01	⌴	⌴
Helaman 4:18	20	could	could
Helaman 4:18	20.01	⌴	⌴
Helaman 4:18	21	obtain	obtain
Helaman 4:18	21.01	⌴	⌴
Helaman 4:18	22	no	no
Helaman 4:18	22.01	⌴	⌴
Helaman 4:18	23	more	more
Helaman 4:18	23.01	⌴	⌴
Helaman 4:18	24	possessions	possessions
Helaman 4:18	24.01	⌴	⌴
Helaman 4:18	25	over	over
Helaman 4:18	25.01	⌴	⌴
Helaman 4:18	26	the	the
Helaman 4:18	26.01	⌴	⌴
Helaman 4:18	27	Lamanites	Lamanites
Helaman 4:18	27.01	;	;
Helaman 4:19	1	therefore	therefore
Helaman 4:19	1.01	⌴	⌴
Helaman 4:19	2	they	they
Helaman 4:19	2.01	⌴	⌴
Helaman 4:19	3	did	did
Helaman 4:19	3.01	⌴	⌴
Helaman 4:19	4	abandon	abandon
Helaman 4:19	4.01	⌴	⌴
Helaman 4:19	5	their	their
Helaman 4:19	5.01	⌴	⌴
Helaman 4:19	6	design	design
Helaman 4:19	6.01	⌴	⌴
Helaman 4:19	7	to	to
Helaman 4:19	7.01	⌴	⌴
Helaman 4:19	8	obtain	obtain
Helaman 4:19	8.01	⌴	⌴
Helaman 4:19	9	the	the
Helaman 4:19	9.01	⌴	⌴
Helaman 4:19	10	remainder	remainder
Helaman 4:19	10.01	⌴	⌴
Helaman 4:19	11	of	of
Helaman 4:19	11.01	⌴	⌴
Helaman 4:19	12	their	their
Helaman 4:19	12.01	⌴	⌴
Helaman 4:19	13	lands	lands
Helaman 4:19	13.01	,	,
Helaman 4:19	13.02	⌴	⌴
Helaman 4:19	14	for	for
Helaman 4:19	14.01	⌴	⌴
Helaman 4:19	15	so	so
Helaman 4:19	15.01	⌴	⌴
Helaman 4:19	16	numerous	numerous
Helaman 4:19	16.01	⌴	⌴
Helaman 4:19	17	was	were
Helaman 4:19	17.01	⌴	⌴
Helaman 4:19	18	the	the
Helaman 4:19	18.01	⌴	⌴
Helaman 4:19	19	Lamanites	Lamanites
Helaman 4:19	19.01	⌴	⌴
Helaman 4:19	20	that	that
Helaman 4:19	20.01	⌴	⌴
Helaman 4:19	21	it	it
Helaman 4:19	21.01	⌴	⌴
Helaman 4:19	22	became	became
Helaman 4:19	22.01	⌴	⌴
Helaman 4:19	23	impossible	impossible
Helaman 4:19	23.01	⌴	⌴
Helaman 4:19	24	for	for
Helaman 4:19	24.01	⌴	⌴
Helaman 4:19	25	the	the
Helaman 4:19	25.01	⌴	⌴
Helaman 4:19	26	Nephites	Nephites
Helaman 4:19	26.01	⌴	⌴
Helaman 4:19	27	to	to
Helaman 4:19	27.01	⌴	⌴
Helaman 4:19	28	obtain	obtain
Helaman 4:19	28.01	⌴	⌴
Helaman 4:19	29	more	more
Helaman 4:19	29.01	⌴	⌴
